,x,y,z,cluster
377,0.0,-9.264791418192923,-6.9025381846707035,2
379,0.0,-7.56179623975941,-6.949736779874867,2
382,0.0,-8.730374826403132,-5.333602240524651,2
385,0.0,-10.765884861103519,-5.663765939540008,2
390,0.0,-10.724116769238519,-5.015650974854143,2
392,0.0,-10.093385002988214,-5.40149022408851,2
396,0.0,-10.665703043092135,-4.803074145308973,2
397,0.0,-9.584546827684134,-3.359831632259998,2
398,0.0,-8.785369079868445,-4.98901527464514,2
400,0.0,-8.228212316291739,-4.999858510028041,2
401,0.0,-9.761487232512765,-5.637845653321322,2
403,0.0,-9.55855661343929,-5.571445616742475,2
413,0.0,-10.409052062373306,-5.518649493901513,2
415,0.0,-10.215987850761534,-3.7510610083776217,2
418,0.0,-8.795512790295279,-5.088093691915807,2
419,0.0,-9.587977254771241,-4.872600995709057,2
422,0.0,-10.359267965298796,-5.670215483229519,2
423,0.0,-10.323325096408695,-6.697773966336993,2
435,0.0,-9.04332425373629,-5.4681949436312305,2
436,0.0,-8.602079072718169,-2.9726780116118645,2
437,0.0,-9.052794085055284,-4.322393026132106,2
444,0.0,-9.110328890420893,-4.723174918767546,2
454,0.0,-9.283537273238085,-4.020878064825565,2
456,0.0,-9.980940941592534,-5.994419360104436,2
457,0.0,-9.845715438367401,-6.496773610126065,2
462,0.0,-9.736118753198717,-4.391900994051461,2
463,0.0,-10.100293656001371,-6.7002885658116735,2
468,0.0,-8.738527275598466,-5.524174465551169,2
472,0.0,-9.249678018289895,-5.387475095882778,2
474,0.0,-9.839329029274042,-7.243632168937491,2
477,0.0,-9.724025090350843,-4.705895063993336,2
479,0.0,-8.827896169016983,-6.028815818336439,2
485,0.0,-10.334677445243953,-5.582235189882546,2
489,0.0,-10.68897153694348,-6.560867359391832,2
492,0.0,-11.41204889245139,-5.616861425408438,2
493,0.0,-10.029310710636521,-6.1232535991547445,2
500,0.0,-7.729471339789537,-5.904395667719075,2
502,0.0,-10.502125929217549,-4.8344443653246,2
506,0.0,-9.842442112022386,-5.0157065554081335,2
509,0.0,-8.97165462186911,-6.605666442085426,2
512,0.0,-9.584086402284903,-5.786755041075009,2
514,0.0,-9.51404135744783,-3.579962332612609,2
515,0.0,-9.986767033715026,-3.7768058466063925,2
519,0.0,-9.79890083338073,-5.3604990703219135,2
520,0.0,-10.892413415806475,-5.53101891724818,2
521,0.0,-7.6679741988703,-5.885776439937591,2
522,0.0,-10.807268754283074,-6.07161194429059,2
524,0.0,-9.369372667066552,-4.654291737801298,2
525,0.0,-9.69983240830951,-6.221673282663219,2
528,0.0,-11.256848230443584,-3.9050996822597543,2
534,0.0,-10.497100895873674,-6.153252666898883,2
537,0.0,-7.617966657168507,-5.352476530654669,2
538,0.0,-8.740604937499903,-5.818032301516968,2
539,0.0,-10.873142243743823,-6.422307930715922,2
541,0.0,-9.346810360459228,-5.332053894885414,2
559,0.0,-9.040961459485507,-5.743348012732847,2
562,0.0,-10.11067057215597,-4.286215157439134,2
564,0.0,-10.263165330956017,-4.400707605569343,2
570,0.0,-11.740311360060742,-4.925528910727785,2
573,0.0,-10.43391242161762,-4.556844079854168,2
575,0.0,-10.298161638980407,-3.9018680683627753,2
576,0.0,-9.047983989963283,-4.946428797364475,2
577,0.0,-9.858146360045662,-4.981715228312711,2
578,0.0,-9.381421343911397,-5.80586083642408,2
579,0.0,-9.767323139781746,-4.120200282456121,2
580,0.0,-9.389145619776897,-3.9798401684301163,2
581,0.0,-9.69284527189575,-4.367223594420828,2
582,0.0,-9.401169161124507,-5.225280427461582,2
585,0.0,-10.805367974131489,-4.027710196917985,2
587,0.0,-9.145289263157421,-6.394480756657019,2
588,0.0,-8.645252908071798,-4.684152424161133,2
590,0.0,-7.607359541610766,-4.404980495840585,2
591,0.0,-10.786329656771711,-5.142248659681055,2
593,0.0,-10.679145590867568,-5.036285645214119,2
595,0.0,-8.638009783483716,-7.048534557899817,2
597,0.0,-10.157405023757894,-4.004301265504365,2
600,0.0,-9.677873921257705,-4.665015236621276,2
602,0.0,-10.161877573373358,-5.65304319852223,2
603,0.0,-9.159009360691483,-4.967814706685493,2
605,0.0,-10.406549937904648,-5.043643806942499,2
606,0.0,-11.44343185795945,-3.6653707966931135,2
610,0.0,-9.84742977263669,-4.6117165822173805,2
617,0.0,-11.764583292058559,-5.6766697130975965,2
619,0.0,-10.230653663118144,-4.143051902025731,2
624,0.0,-11.939671216207854,-3.96660896987279,2
625,0.0,-9.153560369990814,-3.1577312280381533,2
626,0.0,-10.83597443154457,-3.6143535833758316,2
627,0.0,-9.516398002063179,-6.302699284859969,2
631,0.0,-8.457588998281482,-5.182187382867793,2
633,0.0,-8.342906195336626,-4.316823008875068,2
634,0.0,-10.652141798354515,-4.167697290450924,2
635,0.0,-9.58449487794218,-6.081972440609165,2
637,0.0,-9.077970001264257,-4.7997140688693385,2
638,0.0,-11.052118112014291,-5.95596938926367,2
643,0.0,-10.434381015741467,-3.8725507162617294,2
644,0.0,-9.629918503514192,-4.4330283922683735,2
646,0.0,-9.861294066725366,-7.274755800953267,2
647,0.0,-9.055985790229412,-6.331967062118179,2
654,0.0,-10.128340982522802,-5.5410337406546235,2
661,0.0,-9.895371605515624,-4.260804933918312,2
662,0.0,-8.532279981991756,-3.77083709572267,2
664,0.0,-9.917209682277866,-3.7024787740862513,2
667,0.0,-10.461564332521887,-5.38891405323016,2
670,0.0,-8.890326074041408,-6.333780700593731,2
674,0.0,-11.394147198676361,-6.213021374465274,2
677,0.0,-11.026791520097476,-5.477951888267001,2
681,0.0,-9.078518772760981,-4.359200546070272,2
687,0.0,-9.269518544689163,-5.275571451474492,2
696,0.0,-10.375439362885777,-5.3504815049154155,2
701,0.0,-12.658248276723475,-4.788284224959338,2
706,0.0,-10.029861828038554,-5.417838416779493,2
708,0.0,-10.945506215717515,-4.339489719475414,2
709,0.0,-10.551318302034725,-5.6803724811904335,2
712,0.0,-9.4604821279466,-6.052136698480914,2
714,0.0,-8.463059025695104,-5.700586153633918,2
715,0.0,-9.97610062151191,-6.149291050376046,2
717,0.0,-9.68807849150301,-7.502235498212071,2
720,0.0,-10.388717423439548,-5.519785931901141,2
721,0.0,-8.369635918817087,-7.342354602951353,2
723,0.0,-8.952408739780829,-4.081704836932362,2
726,0.0,-8.116851122990234,-5.485928793136111,2
730,0.0,-10.894468663090404,-6.228268193552395,2
732,0.0,-9.990606532760545,-6.862043060418389,2
733,0.0,-9.512611721780459,-4.595723841980412,2
734,0.0,-10.104598874559091,-5.333284525945642,2
736,0.0,-12.12900891279915,-5.448890458158401,2
739,0.0,-8.86491371459702,-4.306666154147707,2
743,0.0,-7.70615546066119,-5.810102446060017,2
745,0.0,-8.374726096178193,-5.125584849866909,2
748,0.0,-10.655746281319171,-4.80685704061601,2
749,0.0,-8.416771420955905,-5.205838430587853,2
752,0.0,-8.422034048819985,-4.166775165567055,2
757,0.0,-9.226247290051456,-6.288192038204819,2
758,0.0,-9.777865383850237,-7.2954733710749515,2
759,0.0,-8.704856176899794,-5.960753507457544,2
769,0.0,-10.71384378987631,-5.490867040732685,2
771,0.0,-10.714968451587591,-6.3687865530018,2
772,0.0,-8.38563098300249,-3.9834134793610003,2
774,0.0,-10.800533721060425,-4.597495147807439,2
778,0.0,-9.397125104119896,-6.117929379147853,2
780,0.0,-10.839084525834332,-3.9104439037744796,2
782,0.0,-9.07388114568406,-5.755931855142355,2
786,0.0,-8.476808638227293,-4.9863241309682715,2
787,0.0,-10.632128299637529,-5.24782477303235,2
789,0.0,-9.358351063510362,-5.072003025383438,2
790,0.0,-10.575843888571193,-7.254513196418231,2
791,0.0,-11.394673713710612,-5.797878894475083,2
794,0.0,-7.784590511514304,-6.125257724016928,2
796,0.0,-8.733772078152622,-4.862663398790933,2
798,0.0,-10.45546958685124,-4.611685792542098,2
799,0.0,-11.02406813268842,-7.034355739215824,2
801,0.0,-10.011090178314758,-4.961985204228338,2
804,0.0,-11.133769928759554,-6.238979091365709,2
807,0.0,-10.962885830229322,-5.531048333317931,2
809,0.0,-10.734894849335253,-5.6115523907436184,2
815,0.0,-10.939588078248464,-6.16160449403598,2
817,0.0,-9.421857616404882,-6.150842980317804,2
818,0.0,-8.360323361151936,-4.541039457830153,2
821,0.0,-8.7273645459202,-5.277754571567925,2
822,0.0,-9.145690502085447,-6.617340777081746,2
823,0.0,-9.0465434416882,-4.798225066556853,2
828,0.0,-11.93033468375413,-6.007093864676621,2
835,0.0,-11.036561774886579,-5.506717887869093,2
837,0.0,-12.042411219583618,-2.6568113219910554,2
838,0.0,-11.069980309252827,-4.530663346979659,2
841,0.0,-10.284117392610158,-6.458527301556004,2
842,0.0,-9.237468697173346,-5.412022749317398,2
844,0.0,-10.126491066493996,-5.033851168480721,2
845,0.0,-9.536424684731413,-4.65084231336054,2
846,0.0,-9.095040035172813,-4.406208632778492,2
850,0.0,-10.14147840060818,-5.577961345565132,2
854,0.0,-10.364531464455512,-5.319390496218105,2
856,0.0,-7.924282932198783,-6.3780300171009365,2
858,0.0,-8.25681019482371,-5.015677308976211,2
861,0.0,-11.175009476484167,-6.278333510196454,2
863,0.0,-9.187364490972966,-5.785706198588469,2
865,0.0,-11.572926133010359,-4.75317627862774,2
869,0.0,-9.665815796374275,-5.269840121063616,2
873,0.0,-10.299181851707495,-4.028064211427367,2
874,0.0,-8.555301449053967,-4.944625237964091,2
875,0.0,-10.964476043925956,-6.002011674523985,2
876,0.0,-10.73401035695155,-4.93081448700111,2
881,0.0,-10.061446441174546,-5.709134362586614,2
883,0.0,-9.310662768246916,-3.7336050411395436,2
884,0.0,-10.241075553620403,-5.384298854243657,2
886,0.0,-8.812315443297551,-5.458496761042055,2
892,0.0,-10.1734652530381,-3.113030909564229,2
896,0.0,-8.764652681683055,-6.5146968773740355,2
899,0.0,-8.039382640994369,-6.489223306163745,2
903,0.0,-11.776468633326912,-5.701327992394022,2
907,0.0,-9.580717740532293,-5.339592014449255,2
911,0.0,-9.60150928398473,-6.918895739740796,2
912,0.0,-9.871077732954912,-5.6779904656027185,2
913,0.0,-11.792379399295614,-4.3764110956247535,2
917,0.0,-9.97051196289391,-6.274883691014861,2
918,0.0,-10.175342046813421,-4.676061850391839,2
922,0.0,-10.530242564791724,-5.432777374487223,2
923,0.0,-8.89235340817902,-4.935162697529859,2
927,0.0,-9.951800504750686,-7.508463857247687,2
928,0.0,-10.814412802373406,-5.458505554124641,2
932,0.0,-8.586050252908414,-6.048644991211281,2
936,0.0,-9.059940068254043,-6.317414667999855,2
939,0.0,-7.535161956014015,-5.4124680781556105,2
941,0.0,-10.125306742131935,-6.390351677954062,2
943,0.0,-11.245345168323013,-5.964688830369292,2
949,0.0,-9.540943385936917,-3.561036158204566,2
950,0.0,-8.496161015287415,-6.782030964579505,2
953,0.0,-9.232599547643256,-3.7626605011817933,2
964,0.0,-9.738189882485184,-5.362957279204535,2
965,0.0,-9.702588064649493,-4.657307254779066,2
968,0.0,-9.50523666634204,-4.953867757604246,2
971,0.0,-9.184139361345329,-5.183074780455377,2
972,0.0,-10.060892445209497,-5.391863794960971,2
977,0.0,-9.430653059349487,-5.756374787007719,2
978,0.0,-9.126972679026977,-5.74249389403809,2
982,0.0,-9.973638179691843,-5.679656407530383,2
983,0.0,-9.973993135646221,-5.5820819641689345,2
985,0.0,-9.917949432494174,-4.757642239048558,2
986,0.0,-9.654618475504648,-5.0857548006735085,2
988,0.0,-8.328957099304212,-4.314443680864304,2
990,0.0,-10.312117788585374,-7.754657409393525,2
995,0.0,-9.457984069630648,-6.40539440134018,2
996,0.0,-9.449539391271086,-5.450495959914299,2
997,0.0,-9.851260476832934,-6.215979121608795,2
1000,0.0,-8.98100257671759,-5.196298678016863,2
1004,0.0,-9.108621883339696,-6.595095012806117,2
1005,0.0,-9.44451207015182,-4.0110662368117795,2
1009,0.0,-9.091207071714587,-4.095041933866699,2
1011,0.0,-10.486774194151893,-5.5464567278860315,2
1016,0.0,-9.318810368465343,-6.1617534323362815,2
1018,0.0,-8.015166538611897,-5.6334465281683945,2
1019,0.0,-8.907409206170097,-6.981159420936302,2
1020,0.0,-9.777897770290329,-4.076768237083315,2
1024,0.0,-8.181516821714839,-4.961700342109836,2
1027,0.0,-8.242238138545101,-5.959323185143776,2
1029,0.0,-9.882638983275578,-5.084575646878069,2
1030,0.0,-9.439094413407416,-4.754899141230879,2
1036,0.0,-8.56787762712533,-4.421515692669122,2
1037,0.0,-10.012847458887242,-6.455012545631904,2
1045,0.0,-9.117261093170479,-5.736992393915082,2
1049,0.0,-9.406918955473563,-6.003248228610276,2
1050,0.0,-10.883030927809596,-4.7036358141798535,2
1051,0.0,-9.000406728696216,-5.861519563092501,2
1052,0.0,-8.735122388257775,-6.407179453716199,2
1056,0.0,-7.8508022854150274,-5.742212689133729,2
1063,0.0,-10.208481959461231,-5.015243092451938,2
1064,0.0,-8.684935986640536,-6.718965707883148,2
1066,0.0,-9.77385519008816,-3.8507602066994586,2
1068,0.0,-8.886873045369624,-7.176197015552335,2
1069,0.0,-7.897705348119636,-4.829673948769503,2
1072,0.0,-8.97736667179408,-2.6520882700951915,2
1073,0.0,-10.144040001656734,-5.471600310071783,2
1076,0.0,-9.976514985847741,-6.284682879590443,2
1077,0.0,-8.203437740464725,-4.9124054793877825,2
1081,0.0,-11.010655227871311,-6.13896085041374,2
1084,0.0,-10.095411273297534,-5.939770512171451,2
1087,0.0,-8.710141362228732,-5.423995701487379,2
1096,0.0,-9.06752386803986,-4.344676064515162,2
1099,0.0,-11.023308393881482,-3.865754930049715,2
1108,0.0,-9.486213494510986,-5.092913266515007,2
1112,0.0,-10.502001237750509,-4.693377967003972,2
1116,0.0,-11.36890780941622,-4.064788652917459,2
1118,0.0,-10.29924985707109,-6.09403957101593,2
1119,0.0,-10.188173749768719,-4.077160099095233,2
1120,0.0,-9.405180893927714,-5.043105301250815,2
1125,0.0,-9.372874992395735,-2.065010089979182,2
1126,0.0,-10.00808887529982,-4.647123099652112,2
1129,0.0,-9.105910807558491,-6.035027004136144,2
1132,0.0,-10.001442683911195,-5.784795062384747,2
1137,0.0,-10.36111818503026,-4.624146295889912,2
1141,0.0,-8.878466779715824,-5.882340985994433,2
1145,0.0,-10.485412886946591,-5.202712044084398,2
1150,0.0,-10.208433835316521,-5.113907720498551,2
1153,0.0,-8.235112291105679,-4.377416143623412,2
1155,0.0,-9.089166494752575,-5.413733757463541,2
1159,0.0,-10.525182752504252,-4.3967058709286215,2
1161,0.0,-12.001775886258725,-5.601702517098994,2
1163,0.0,-7.530461193360074,-5.391507552149904,2
1164,0.0,-9.603624003165868,-6.255529434627063,2
1166,0.0,-9.1288570474868,-4.160146130157231,2
1169,0.0,-9.978846349292745,-3.1876855523330234,2
1171,0.0,-12.08497834283384,-3.558718352435597,2
1172,0.0,-11.019424690651931,-6.78997335443867,2
1173,0.0,-11.131712239831046,-4.632709087895228,2
1175,0.0,-9.719535832597046,-6.633939921766415,2
1179,0.0,-11.636320028911346,-5.69355371444558,2
1182,0.0,-9.655237913396322,-4.4109290058883674,2
1186,0.0,-9.070373737135531,-5.0854525120697405,2
1190,0.0,-8.865807645611135,-4.77883869521118,2
1197,0.0,-9.286982246138507,-6.461112296549261,2
1198,0.0,-12.269968306451693,-4.498478981635463,2
1214,0.0,-9.82259946714283,-5.708849178546446,2
1215,0.0,-8.736856642224062,-6.492893513445634,2
1221,0.0,-10.562042230487883,-6.016727234330181,2
1223,0.0,-10.814942727166581,-4.405522055774838,2
1225,0.0,-10.182655224447142,-4.5507425939269375,2
1230,0.0,-10.525929682224035,-5.95476390494033,2
1236,0.0,-9.695415045622184,-5.475500214051594,2
1237,0.0,-11.701823235794446,-4.771670495588862,2
1238,0.0,-9.699459191460786,-3.9751227389899877,2
1240,0.0,-9.644605078422577,-3.9483442863292026,2
1241,0.0,-10.597145941452656,-6.429249488395307,2
1248,0.0,-9.55227627239793,-5.8861811128609105,2
1249,0.0,-8.544980445800793,-3.889428801128173,2
1251,0.0,-10.235774795878772,-5.133998706184097,2
1252,0.0,-10.046524093536215,-5.5925691758443,2
1255,0.0,-11.816106549288994,-6.83659771097211,2
1259,0.0,-8.501906698691748,-6.219078410350166,2
1261,0.0,-10.310897460454367,-5.3309104307648205,2
1264,0.0,-10.270776896159507,-6.274865432089435,2
1266,0.0,-10.386047341197738,-5.075951014799886,2
1272,0.0,-10.455070429496255,-7.0734544796595955,2
1273,0.0,-11.14354088451655,-5.219211433457539,2
1275,0.0,-8.97377844469462,-4.496193537783112,2
1279,0.0,-10.774538865622409,-5.756934273471128,2
1282,0.0,-8.905341470566626,-5.20317649827397,2
1283,0.0,-8.780731448858603,-4.71329070499594,2
1291,0.0,-8.939473649971623,-6.577963682122349,2
1296,0.0,-11.060499073278638,-5.879394502682356,2
1297,0.0,-9.694128323247092,-5.310222720412502,2
1299,0.0,-9.218868298524919,-5.656075790123294,2
1301,0.0,-9.99519747600124,-4.783277436237068,2
1302,0.0,-10.249327106279095,-6.686730218181377,2
1305,0.0,-9.997978964019804,-5.511409826140415,2
1312,0.0,-8.272474149722289,-4.35653140384737,2
1314,0.0,-10.75034173387066,-5.287124847356007,2
1317,0.0,-9.345777170355701,-6.1270099666004105,2
1321,0.0,-9.605508653849226,-3.7823176569358883,2
1322,0.0,-8.916202450901173,-6.319316717328208,2
1325,0.0,-10.612622525836972,-5.4203920914639605,2
1326,0.0,-10.056160486183941,-5.872515033210928,2
1331,0.0,-10.654056078381284,-6.900842366104544,2
1332,0.0,-9.921732793339164,-5.890527266839661,2
1342,0.0,-9.497386049699637,-7.92345703632275,2
1347,0.0,-8.569072632284035,-5.591013858755547,2
1348,0.0,-10.998590865354627,-3.8833014696047936,2
1358,0.0,-10.363821305118417,-7.39440876163806,2
1361,0.0,-9.710263353250351,-5.382500377466551,2
1363,0.0,-9.045689587258927,-6.520559884981825,2
1364,0.0,-9.586307470731015,-5.407528152954326,2
1365,0.0,-10.087279334026919,-5.057504726674562,2
1366,0.0,-9.065394200488438,-5.295801877386358,2
1369,0.0,-10.3247759879549,-6.732605990897504,2
1373,0.0,-10.547610547910228,-6.050944667944765,2
1374,0.0,-10.217402487643351,-5.767603924207527,2
1376,0.0,-9.67978367741848,-4.56025082608697,2
1377,0.0,-9.649532504649608,-4.1669325379888855,2
1378,0.0,-11.650174456737561,-5.273060653063139,2
1381,0.0,-9.138795976529506,-6.134453793481497,2
1382,0.0,-9.027444182086512,-5.436785980591519,2
1384,0.0,-9.19618079050957,-5.982609566365879,2
1386,0.0,-11.371719921284605,-5.25500834811579,2
1387,0.0,-9.228160805340167,-4.76052725000144,2
1391,0.0,-9.296191304219883,-4.935047205342378,2
1393,0.0,-11.13942186009419,-6.738979378306961,2
1394,0.0,-10.959975368061741,-4.500386033705193,2
1395,0.0,-9.42853578688974,-4.716531735389646,2
1396,0.0,-9.801141298963994,-5.218802893625344,2
1398,0.0,-9.894775412145053,-3.722597992829921,2
1399,0.0,-11.205411556401497,-3.7307015635014675,2
1409,0.0,-11.25828619779875,-5.569166175553271,2
1412,0.0,-13.590280223543248,-4.799337453534345,2
1415,0.0,-8.684008148709209,-5.889004004901797,2
1416,0.0,-9.815513117279565,-3.9600965243665476,2
1417,0.0,-8.726739231769843,-7.638896674077057,2
1423,0.0,-8.79737662725559,-5.2387529811795215,2
1425,0.0,-8.668103869667252,-6.867910648570184,2
1426,0.0,-8.887506301385386,-4.6673670715726505,2
1443,0.0,-10.76707056333143,-4.562972287944919,2
1445,0.0,-9.828883428358882,-6.436185743684628,2
1448,0.0,-10.083009862890961,-5.954220807870637,2
1449,0.0,-9.251026210689563,-4.491808053782855,2
1451,0.0,-10.789444864100512,-4.51829136286369,2
1454,0.0,-9.526436634820552,-5.401468937452679,2
1463,0.0,-10.455639460770202,-5.108546848287991,2
1471,0.0,-9.608685824363299,-6.662126137992129,2
1474,0.0,-10.806419883217526,-6.151198979057962,2
1475,0.0,-10.763456230425058,-5.040767895199837,2
1476,0.0,-9.933445491327785,-6.309402308844819,2
1485,0.0,-10.136880684584382,-6.099271101232931,2
1488,0.0,-9.713703748834257,-4.749306048029751,2
1490,0.0,-8.862731096080122,-5.621852009012548,2
1491,0.0,-10.781941510502799,-7.161339707853785,2
1496,0.0,-9.559988404017696,-4.546978139827678,2
1498,0.0,-9.648559833197563,-4.617010942128589,2
1499,0.0,-9.257669217594684,-3.4864017487955214,2
